Resource,type,scan_errors,license_expression,license__key,license__score,license__name,license__short_name,license__category,license__is_exception,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,start_line,end_line,matched_rule__identifier,matched_rule__license_expression,matched_rule__licenses,matched_rule__is_license_text,matched_rule__is_license_notice,matched_rule__is_license_reference,matched_rule__is_license_tag,matched_rule__matcher,matched_rule__rule_length,matched_rule__matched_length,matched_rule__match_coverage,matched_rule__rule_relevance
/folies/Alfresco-FLOSS.text,,,gpl-1.0-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Alfresco-FLOSS.text,,,gpl-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Alfresco-FLOSS.text,,,gpl-1.0-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Alfresco-FLOSS.text,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Alfresco-FLOSS.text,,,gpl-1.0-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Alfresco-FLOSS.text,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Alfresco-FLOSS.text,,,gpl-1.0-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Alfresco-FLOSS.text,,,gpl-1.0-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Alfresco-FLOSS.text,,,gpl-1.0-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Alfresco-FLOSS.text,,,apsl-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Alfresco-FLOSS.text,,,cddl-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Alfresco-FLOSS.text,,,cpl-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Alfresco-FLOSS.text,,,lgpl-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Alfresco-FLOSS.text,,,mit,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Alfresco-FLOSS.text,,,mit,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Alfresco-FLOSS.text,,,mpl-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Alfresco-FLOSS.text,,,osl-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Alfresco-FLOSS.text,,,openssl-ssleay,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Alfresco-FLOSS.text,,,cnri-python-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Alfresco-FLOSS.text,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Alfresco-FLOSS.text,,,sleepycat,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Alfresco-FLOSS.text,,,uoi-ncsa,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Alfresco-FLOSS.text,,,zlib,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Alfresco-FLOSS.text,,,zpl-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Alfresco-FLOSS.text,,,gpl-1.0-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Alfresco-FLOSS.text,,,gpl-1.0-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Alfresco-FLOSS.text,,,gpl-1.0-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Alfresco-FLOSS.text,,,gpl-1.0-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Alfresco-FLOSS.text,,,gpl-1.0-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Alfresco-FLOSS.text,,,,gpl-1.0-plus,5.00,GNU General Public License 1.0 or later,GPL 1.0 or later,Copyleft,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/gpl-1.0-standalone.html,http://www.gnu.org/licenses/old-licenses/gpl-1.0-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:gpl-1.0-plus,GPL-1.0-or-later,https://spdx.org/licenses/GPL-1.0-or-later,5,5,gpl_bare_word_only.RULE,gpl-1.0-plus,[u'gpl-1.0-plus'],False,False,True,False,2-aho,1,1,100.00,5.00
/folies/Alfresco-FLOSS.text,,,,gpl-2.0,47.06,GNU General Public License 2.0,GPL 2.0,Copyleft,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/gpl-2.0.html,http://www.gnu.org/licenses/gpl-2.0.txt,https://enterprise.dejacode.com/urn/urn:dje:license:gpl-2.0,GPL-2.0-only,https://spdx.org/licenses/GPL-2.0-only,5,5,gpl-2.0_363.RULE,gpl-2.0,[u'gpl-2.0'],False,True,False,False,3-seq,17,8,47.06,100.00
/folies/Alfresco-FLOSS.text,,,,gpl-1.0-plus,5.00,GNU General Public License 1.0 or later,GPL 1.0 or later,Copyleft,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/gpl-1.0-standalone.html,http://www.gnu.org/licenses/old-licenses/gpl-1.0-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:gpl-1.0-plus,GPL-1.0-or-later,https://spdx.org/licenses/GPL-1.0-or-later,5,5,gpl_bare_word_only.RULE,gpl-1.0-plus,[u'gpl-1.0-plus'],False,False,True,False,2-aho,1,1,100.00,5.00
/folies/Alfresco-FLOSS.text,,,,unknown,22.00,Unknown license detected but not recognized,unknown,Unstated License,False,Unspecified,,,https://enterprise.dejacode.com/urn/urn:dje:license:unknown,,,8,8,unknown_11.RULE,unknown,[u'unknown'],False,False,True,False,2-aho,4,4,100.00,22.00
/folies/Alfresco-FLOSS.text,,,,gpl-1.0-plus,5.00,GNU General Public License 1.0 or later,GPL 1.0 or later,Copyleft,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/gpl-1.0-standalone.html,http://www.gnu.org/licenses/old-licenses/gpl-1.0-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:gpl-1.0-plus,GPL-1.0-or-later,https://spdx.org/licenses/GPL-1.0-or-later,8,8,gpl_bare_word_only.RULE,gpl-1.0-plus,[u'gpl-1.0-plus'],False,False,True,False,2-aho,1,1,100.00,5.00
/folies/Alfresco-FLOSS.text,,,,unknown,11.00,Unknown license detected but not recognized,unknown,Unstated License,False,Unspecified,,,https://enterprise.dejacode.com/urn/urn:dje:license:unknown,,,10,10,unknown_28.RULE,unknown,[u'unknown'],False,False,True,False,2-aho,2,2,100.00,11.00
/folies/Alfresco-FLOSS.text,,,,gpl-1.0-plus,5.00,GNU General Public License 1.0 or later,GPL 1.0 or later,Copyleft,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/gpl-1.0-standalone.html,http://www.gnu.org/licenses/old-licenses/gpl-1.0-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:gpl-1.0-plus,GPL-1.0-or-later,https://spdx.org/licenses/GPL-1.0-or-later,12,12,gpl_bare_word_only.RULE,gpl-1.0-plus,[u'gpl-1.0-plus'],False,False,True,False,2-aho,1,1,100.00,5.00
/folies/Alfresco-FLOSS.text,,,,gpl-1.0-plus,5.00,GNU General Public License 1.0 or later,GPL 1.0 or later,Copyleft,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/gpl-1.0-standalone.html,http://www.gnu.org/licenses/old-licenses/gpl-1.0-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:gpl-1.0-plus,GPL-1.0-or-later,https://spdx.org/licenses/GPL-1.0-or-later,16,16,gpl_bare_word_only.RULE,gpl-1.0-plus,[u'gpl-1.0-plus'],False,False,True,False,2-aho,1,1,100.00,5.00
/folies/Alfresco-FLOSS.text,,,,gpl-1.0-plus,5.00,GNU General Public License 1.0 or later,GPL 1.0 or later,Copyleft,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/gpl-1.0-standalone.html,http://www.gnu.org/licenses/old-licenses/gpl-1.0-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:gpl-1.0-plus,GPL-1.0-or-later,https://spdx.org/licenses/GPL-1.0-or-later,17,17,gpl_bare_word_only.RULE,gpl-1.0-plus,[u'gpl-1.0-plus'],False,False,True,False,2-aho,1,1,100.00,5.00
/folies/Alfresco-FLOSS.text,,,,apsl-2.0,33.00,Apple Public Source License 2.0,APSL 2.0,Copyleft Limited,False,Apple,http://www.opensource.apple.com/license/apsl/,http://www.opensource.apple.com/license/apsl/,https://enterprise.dejacode.com/urn/urn:dje:license:apsl-2.0,APSL-2.0,https://spdx.org/licenses/APSL-2.0,24,24,apsl-2.0_1.RULE,apsl-2.0,[u'apsl-2.0'],False,False,True,False,2-aho,6,6,100.00,33.00
/folies/Alfresco-FLOSS.text,,,,cddl-1.0,22.00,Common Development and Distribution License 1.0,CDDL 1.0,Copyleft Limited,False,Oracle Corporation,http://www.sun.com/cddl/,http://www.opensolaris.org/os/licensing/cddllicense.txt,https://enterprise.dejacode.com/urn/urn:dje:license:cddl-1.0,CDDL-1.0,https://spdx.org/licenses/CDDL-1.0,27,27,cddl-1.0_22.RULE,cddl-1.0,[u'cddl-1.0'],False,False,True,False,2-aho,4,4,100.00,22.00
/folies/Alfresco-FLOSS.text,,,,cpl-1.0,27.00,Common Public License 1.0,CPL 1.0,Copyleft Limited,False,IBM,http://www.eclipse.org/legal/cpl-v10.html,http://www.eclipse.org/legal/cpl-v10.html,https://enterprise.dejacode.com/urn/urn:dje:license:cpl-1.0,CPL-1.0,https://spdx.org/licenses/CPL-1.0,28,28,cpl-1.0_8.RULE,cpl-1.0,[u'cpl-1.0'],False,False,True,False,2-aho,5,5,100.00,27.00
/folies/Alfresco-FLOSS.text,,,,lgpl-2.0,16.00,GNU Library General Public License 2.0,LGPL 2.0,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/lgpl-2.0.html,http://www.gnu.org/licenses/lgpl-2.0.html,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.0,LGPL-2.0-only,https://spdx.org/licenses/LGPL-2.0-only,29,29,lgpl-2.0_12.RULE,lgpl-2.0,[u'lgpl-2.0'],False,False,True,False,2-aho,3,3,100.00,16.00
/folies/Alfresco-FLOSS.text,,,,mit,80.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,31,31,mit_14.RULE,mit,[u'mit'],False,False,True,False,2-aho,2,2,100.00,80.00
/folies/Alfresco-FLOSS.text,,,,mit,80.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,31,31,mit_14.RULE,mit,[u'mit'],False,False,True,False,2-aho,2,2,100.00,80.00
/folies/Alfresco-FLOSS.text,,,,mpl-1.0,99.00,Mozilla Public License 1.0,MPL 1.0,Copyleft Limited,False,Mozilla,http://www.mozilla.org/MPL/MPL-1.0.html,http://www.mozilla.com/MPL/1.0/index.html,https://enterprise.dejacode.com/urn/urn:dje:license:mpl-1.0,MPL-1.0,https://spdx.org/licenses/MPL-1.0,32,32,mpl-1.0_12.RULE,mpl-1.0,[u'mpl-1.0'],False,False,False,True,2-aho,4,4,100.00,99.00
/folies/Alfresco-FLOSS.text,,,,osl-2.0,27.00,Open Software License 2.0,OSL 2.0,Copyleft,False,Lawrence Rosen,http://www.nexb.com/license/LICENSE-OSL-2.0.html,http://www.nexb.com/license/LICENSE-OSL-2.0.html,https://enterprise.dejacode.com/urn/urn:dje:license:osl-2.0,OSL-2.0,https://spdx.org/licenses/OSL-2.0,33,33,osl-2.0_1.RULE,osl-2.0,[u'osl-2.0'],False,False,True,False,2-aho,5,5,100.00,27.00
/folies/Alfresco-FLOSS.text,,,,openssl-ssleay,11.00,OpenSSL/SSLeay License,OpenSSL/SSLeay License,Permissive,False,OpenSSL,http://www.openssl.org/source/license.html,http://www.openssl.org/source/license.html,https://enterprise.dejacode.com/urn/urn:dje:license:openssl-ssleay,OpenSSL,https://spdx.org/licenses/OpenSSL,34,34,openssl-ssleay_2.RULE,openssl-ssleay,[u'openssl-ssleay'],False,False,True,False,2-aho,2,2,100.00,11.00
/folies/Alfresco-FLOSS.text,,,,cnri-python-1.6,50.00,CNRI Open Source License Agreement for Python 1.6,CNRI Python 1.6,Permissive,False,CNRI,http://www.handle.net/python_licenses/python1.6_9-5-00.html,http://www.handle.net/python_licenses/python1.6_9-5-00.html,https://enterprise.dejacode.com/urn/urn:dje:license:cnri-python-1.6,CNRI-Python,https://spdx.org/licenses/CNRI-Python,36,36,spdx_license_id_cnri-python_for_cnri-python-1.6.RULE,cnri-python-1.6,[u'cnri-python-1.6'],False,False,True,False,2-aho,2,2,100.00,50.00
/folies/Alfresco-FLOSS.text,,,,python,11.00,Python Software Foundation License v2,Python License 2.0,Permissive,False,Python Software Foundation (PSF),http://docs.python.org/license.html,http://spdx.org/licenses/Python-2.0,https://enterprise.dejacode.com/urn/urn:dje:license:python,Python-2.0,https://spdx.org/licenses/Python-2.0,36,37,python_13.RULE,python,[u'python'],False,False,False,True,2-aho,2,2,100.00,11.00
/folies/Alfresco-FLOSS.text,,,,sleepycat,11.00,Sleepycat License (Berkeley Database License),Sleepycat License,Copyleft,False,Oracle Corporation,http://opensource.org/licenses/sleepycat.html,http://www.oracle.com/technology/software/products/berkeley-db/htdocs/oslicense.html,https://enterprise.dejacode.com/urn/urn:dje:license:sleepycat,Sleepycat,https://spdx.org/licenses/Sleepycat,38,38,sleepycat_1.RULE,sleepycat,[u'sleepycat'],False,False,True,False,2-aho,2,2,100.00,11.00
/folies/Alfresco-FLOSS.text,,,,uoi-ncsa,38.00,University of Illinois/NCSA Open Source License,NCSA Open Source License,Permissive,False,NCSA - University of Illinois,http://www.otm.illinois.edu/faculty/forms/opensource.asp,http://www.otm.illinois.edu/faculty/forms/opensource.asp,https://enterprise.dejacode.com/urn/urn:dje:license:uoi-ncsa,NCSA,https://spdx.org/licenses/NCSA,39,39,uoi-ncsa_6.RULE,uoi-ncsa,[u'uoi-ncsa'],False,False,True,False,2-aho,7,7,100.00,38.00
/folies/Alfresco-FLOSS.text,,,,zlib,16.00,ZLIB License,ZLIB License,Permissive,False,zlib,http://www.zlib.net/,http://www.gzip.org/zlib/zlib_license.html,https://enterprise.dejacode.com/urn/urn:dje:license:zlib,Zlib,https://spdx.org/licenses/Zlib,42,42,zlib_14.RULE,zlib,[u'zlib'],False,False,True,False,2-aho,3,3,100.00,16.00
/folies/Alfresco-FLOSS.text,,,,zpl-2.0,27.00,Zope Public License 2.0,ZPL 2.0,Permissive,False,Zope Community,http://www.zope.org/Resources/License/,http://www.zope.org/Resources/License/,https://enterprise.dejacode.com/urn/urn:dje:license:zpl-2.0,ZPL-2.0,https://spdx.org/licenses/ZPL-2.0,43,43,zpl-2.0_1.RULE,zpl-2.0,[u'zpl-2.0'],False,False,True,False,2-aho,5,5,100.00,27.00
/folies/Alfresco-FLOSS.text,,,,gpl-1.0-plus,5.00,GNU General Public License 1.0 or later,GPL 1.0 or later,Copyleft,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/gpl-1.0-standalone.html,http://www.gnu.org/licenses/old-licenses/gpl-1.0-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:gpl-1.0-plus,GPL-1.0-or-later,https://spdx.org/licenses/GPL-1.0-or-later,48,48,gpl_bare_word_only.RULE,gpl-1.0-plus,[u'gpl-1.0-plus'],False,False,True,False,2-aho,1,1,100.00,5.00
/folies/Alfresco-FLOSS.text,,,,gpl-1.0-plus,100.00,GNU General Public License 1.0 or later,GPL 1.0 or later,Copyleft,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/gpl-1.0-standalone.html,http://www.gnu.org/licenses/old-licenses/gpl-1.0-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:gpl-1.0-plus,GPL-1.0-or-later,https://spdx.org/licenses/GPL-1.0-or-later,52,52,gpl_85.RULE,gpl-1.0-plus,[u'gpl-1.0-plus'],False,True,False,False,2-aho,4,4,100.00,100.00
/folies/Alfresco-FLOSS.text,,,,gpl-1.0-plus,5.00,GNU General Public License 1.0 or later,GPL 1.0 or later,Copyleft,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/gpl-1.0-standalone.html,http://www.gnu.org/licenses/old-licenses/gpl-1.0-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:gpl-1.0-plus,GPL-1.0-or-later,https://spdx.org/licenses/GPL-1.0-or-later,52,52,gpl_bare_word_only.RULE,gpl-1.0-plus,[u'gpl-1.0-plus'],False,False,True,False,2-aho,1,1,100.00,5.00
/folies/Alfresco-FLOSS.text,,,,gpl-1.0-plus,5.00,GNU General Public License 1.0 or later,GPL 1.0 or later,Copyleft,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/gpl-1.0-standalone.html,http://www.gnu.org/licenses/old-licenses/gpl-1.0-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:gpl-1.0-plus,GPL-1.0-or-later,https://spdx.org/licenses/GPL-1.0-or-later,52,52,gpl_bare_word_only.RULE,gpl-1.0-plus,[u'gpl-1.0-plus'],False,False,True,False,2-aho,1,1,100.00,5.00
/folies/Alfresco-FLOSS.text,,,,gpl-1.0-plus,33.00,GNU General Public License 1.0 or later,GPL 1.0 or later,Copyleft,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/gpl-1.0-standalone.html,http://www.gnu.org/licenses/old-licenses/gpl-1.0-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:gpl-1.0-plus,GPL-1.0-or-later,https://spdx.org/licenses/GPL-1.0-or-later,52,52,gpl_95.RULE,gpl-1.0-plus,[u'gpl-1.0-plus'],False,False,True,False,2-aho,6,6,100.00,33.00
/folies/Alfresco-FLOSS.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/ANTLR-PD.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/ANTLR-PD.fullname,,,antlr-pd,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/ANTLR-PD.fullname,,,,antlr-pd,22.00,ANTLR Software Rights Notice,ANTLR-PD,Permissive,False,ANTLR,http://www.antlr2.org/,http://www.antlr2.org/,https://enterprise.dejacode.com/urn/urn:dje:license:antlr-pd,ANTLR-PD,https://spdx.org/licenses/ANTLR-PD,1,1,antlr-pd_2.RULE,antlr-pd,[u'antlr-pd'],False,False,True,False,1-hash,4,4,100.00,22.00
/folies/ANTLR-PD.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/ANTLR-PD.shortname,,,antlr-pd,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/ANTLR-PD.shortname,,,,antlr-pd,50.00,ANTLR Software Rights Notice,ANTLR-PD,Permissive,False,ANTLR,http://www.antlr2.org/,http://www.antlr2.org/,https://enterprise.dejacode.com/urn/urn:dje:license:antlr-pd,ANTLR-PD,https://spdx.org/licenses/ANTLR-PD,1,1,spdx_license_id_antlr-pd_for_antlr-pd.RULE,antlr-pd,[u'antlr-pd'],False,False,True,False,1-hash,2,2,100.00,50.00
/folies/ANTLR-PD.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/ANTLR-PD.text,,,antlr-pd,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/ANTLR-PD.text,,,,antlr-pd,99.49,ANTLR Software Rights Notice,ANTLR-PD,Permissive,False,ANTLR,http://www.antlr2.org/,http://www.antlr2.org/,https://enterprise.dejacode.com/urn/urn:dje:license:antlr-pd,ANTLR-PD,https://spdx.org/licenses/ANTLR-PD,1,30,antlr-pd.LICENSE,antlr-pd,[u'antlr-pd'],True,False,False,False,3-seq,196,195,99.49,100.00
/folies/ANTLR-PD.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Apache-1.0.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Apache-1.0.fullname,,,apache-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Apache-1.0.fullname,,,,apache-1.0,22.00,Apache License 1.0,Apache 1.0,Permissive,False,Apache Software Foundation,http://www.apache.org/licenses/,http://www.apache.org/licenses/LICENSE-1.0,https://enterprise.dejacode.com/urn/urn:dje:license:apache-1.0,Apache-1.0,https://spdx.org/licenses/Apache-1.0,1,1,apache-1.0_1.RULE,apache-1.0,[u'apache-1.0'],False,False,True,False,1-hash,4,4,100.00,22.00
/folies/Apache-1.0.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Apache-1.0.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Apache-1.0.text,,,apache-1.0 AND public-domain,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Apache-1.0.text,,,,apache-1.0,99.21,Apache License 1.0,Apache 1.0,Permissive,False,Apache Software Foundation,http://www.apache.org/licenses/,http://www.apache.org/licenses/LICENSE-1.0,https://enterprise.dejacode.com/urn/urn:dje:license:apache-1.0,Apache-1.0,https://spdx.org/licenses/Apache-1.0,2,54,apache-1.0_group_template2.RULE,apache-1.0 AND public-domain,"[u'apache-1.0', u'public-domain']",True,False,False,False,3-seq,378,375,99.21,100.00
/folies/Apache-1.0.text,,,,public-domain,99.21,Public Domain,Public Domain,Public Domain,False,Unspecified,http://www.linfo.org/publicdomain.html,,https://enterprise.dejacode.com/urn/urn:dje:license:public-domain,,,2,54,apache-1.0_group_template2.RULE,apache-1.0 AND public-domain,"[u'apache-1.0', u'public-domain']",True,False,False,False,3-seq,378,375,99.21,100.00
/folies/Apache-1.0.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Apache-1.0.url,,,apache-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Apache-1.0.url,,,,apache-1.0,44.00,Apache License 1.0,Apache 1.0,Permissive,False,Apache Software Foundation,http://www.apache.org/licenses/,http://www.apache.org/licenses/LICENSE-1.0,https://enterprise.dejacode.com/urn/urn:dje:license:apache-1.0,Apache-1.0,https://spdx.org/licenses/Apache-1.0,1,1,apache-1.0.RULE,apache-1.0,[u'apache-1.0'],False,False,True,False,1-hash,8,8,100.00,44.00
/folies/Apache-1.1.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Apache-1.1.fullname,,,apache-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Apache-1.1.fullname,,,,apache-1.1,22.00,Apache License 1.1,Apache 1.1,Permissive,False,Apache Software Foundation,http://www.apache.org/licenses/,http://apache.org/licenses/LICENSE-1.1,https://enterprise.dejacode.com/urn/urn:dje:license:apache-1.1,Apache-1.1,https://spdx.org/licenses/Apache-1.1,1,1,apache-1.1_9.RULE,apache-1.1,[u'apache-1.1'],False,False,True,False,1-hash,4,4,100.00,22.00
/folies/Apache-1.1.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Apache-1.1.shortname,,,apache-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Apache-1.1.shortname,,,,apache-1.1,50.00,Apache License 1.1,Apache 1.1,Permissive,False,Apache Software Foundation,http://www.apache.org/licenses/,http://apache.org/licenses/LICENSE-1.1,https://enterprise.dejacode.com/urn/urn:dje:license:apache-1.1,Apache-1.1,https://spdx.org/licenses/Apache-1.1,1,1,spdx_license_id_apache-1.1_for_apache-1.1.RULE,apache-1.1,[u'apache-1.1'],False,False,True,False,1-hash,3,3,100.00,50.00
/folies/Apache-1.1.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Apache-1.1.text,,,apache-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Apache-1.1.text,,,,apache-1.1,100.00,Apache License 1.1,Apache 1.1,Permissive,False,Apache Software Foundation,http://www.apache.org/licenses/,http://apache.org/licenses/LICENSE-1.1,https://enterprise.dejacode.com/urn/urn:dje:license:apache-1.1,Apache-1.1,https://spdx.org/licenses/Apache-1.1,2,56,apache-1.1.SPDX.RULE,apache-1.1,[u'apache-1.1'],False,True,False,False,1-hash,362,362,100.00,100.00
/folies/Apache-1.1.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Apache-1.1.url,,,apache-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Apache-1.1.url,,,,apache-1.1,44.00,Apache License 1.1,Apache 1.1,Permissive,False,Apache Software Foundation,http://www.apache.org/licenses/,http://apache.org/licenses/LICENSE-1.1,https://enterprise.dejacode.com/urn/urn:dje:license:apache-1.1,Apache-1.1,https://spdx.org/licenses/Apache-1.1,1,1,apache-1.1_26.RULE,apache-1.1,[u'apache-1.1'],False,False,True,False,1-hash,8,8,100.00,44.00
/folies/Apache-2.0.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Apache-2.0.fullname,,,apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Apache-2.0.fullname,,,,apache-2.0,50.00,Apache License 2.0,Apache 2.0,Permissive,False,Apache Software Foundation,http://www.apache.org/licenses/,http://www.apache.org/licenses/LICENSE-2.0,https://enterprise.dejacode.com/urn/urn:dje:license:apache-2.0,Apache-2.0,https://spdx.org/licenses/Apache-2.0,1,1,apache-2.0_3.RULE,apache-2.0,[u'apache-2.0'],False,False,True,False,1-hash,4,4,100.00,50.00
/folies/Apache-2.0.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Apache-2.0.shortname,,,apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Apache-2.0.shortname,,,,apache-2.0,50.00,Apache License 2.0,Apache 2.0,Permissive,False,Apache Software Foundation,http://www.apache.org/licenses/,http://www.apache.org/licenses/LICENSE-2.0,https://enterprise.dejacode.com/urn/urn:dje:license:apache-2.0,Apache-2.0,https://spdx.org/licenses/Apache-2.0,1,1,spdx_license_id_apache-2.0_for_apache-2.0.RULE,apache-2.0,[u'apache-2.0'],False,False,True,False,1-hash,3,3,100.00,50.00
/folies/Apache-2.0.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Apache-2.0.text,,,apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Apache-2.0.text,,,,apache-2.0,99.94,Apache License 2.0,Apache 2.0,Permissive,False,Apache Software Foundation,http://www.apache.org/licenses/,http://www.apache.org/licenses/LICENSE-2.0,https://enterprise.dejacode.com/urn/urn:dje:license:apache-2.0,Apache-2.0,https://spdx.org/licenses/Apache-2.0,1,72,apache-2.0_117.RULE,apache-2.0,[u'apache-2.0'],True,False,False,False,3-seq,1601,1600,99.94,100.00
/folies/Apache-2.0.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Apache-2.0.url,,,apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Apache-2.0.url,,,,apache-2.0,44.00,Apache License 2.0,Apache 2.0,Permissive,False,Apache Software Foundation,http://www.apache.org/licenses/,http://www.apache.org/licenses/LICENSE-2.0,https://enterprise.dejacode.com/urn/urn:dje:license:apache-2.0,Apache-2.0,https://spdx.org/licenses/Apache-2.0,1,1,apache-2.0_25.RULE,apache-2.0,[u'apache-2.0'],False,False,True,False,1-hash,8,8,100.00,44.00
/folies/APL-1.0.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/APL-1.0.fullname,,,adapt-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
